VALUE,MEDIAN,DIFF
77,77,0
93,88,5
96,88,8
92,88,4
88,89,-1
89,89,0
92,89,3
93,89,4
90,89,1
88,89,-1
88,89,-1
90,89,1
91,89,2
90,89,1
89,89,0
89,89,0
89,89,0
89,89,0
88,89,-1
88,89,-1
89,89,0
90,89,1
89,88,1
88,88,0
86,88,-2
87,88,-1
88,88,0
89,88,1
88,88,0
88,88,0
88,88,0
88,88,0
87,88,-1
87,88,-1
87,88,-1
88,88,0
88,88,0
89,88,1
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
87,88,-1
87,87,0
86,87,-1
87,87,0
87,87,0
87,87,0
88,87,1
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
88,87,1
88,87,1
88,87,1
87,87,0
87,87,0
87,87,0
88,87,1
88,87,1
88,87,1
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
86,87,-1
86,86,0
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
86,86,0
85,86,-1
85,86,-1
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
86,86,0
85,86,-1
86,86,0
87,86,1
87,86,1
87,87,0
86,87,-1
86,87,-1
86,87,-1
86,87,-1
86,87,-1
87,87,0
87,87,0
88,86,2
88,86,2
87,86,1
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
84,85,-1
84,85,-1
84,85,-1
85,85,0
85,85,0
85,85,0
84,85,-1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
84,85,-1
84,85,-1
84,85,-1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
84,85,-1
84,85,-1
85,85,0
86,85,1
86,85,1
85,85,0
84,85,-1
83,84,-1
83,84,-1
84,84,0
85,84,1
85,84,1
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
85,84,1
85,84,1
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
85,84,1
85,84,1
85,84,1
84,84,0
83,84,-1
83,84,-1
83,84,-1
83,84,-1
84,84,0
84,84,0
84,84,0
84,84,0
83,83,0
83,83,0
83,83,0
83,83,0
84,84,0
85,84,1
85,84,1
84,84,0
83,83,0
83,83,0
83,83,0
83,83,0
84,83,1
84,84,0
84,84,0
84,83,1
83,83,0
83,83,0
83,83,0
83,83,0
83,83,0
84,83,1
84,83,1
84,83,1
83,83,0
82,83,-1
82,83,-1
83,83,0
83,83,0
84,83,1
83,83,0
83,83,0
84,83,1
84,83,1
84,83,1
83,83,0
83,83,0
83,83,0
83,83,0
83,83,0
83,83,0
82,83,-1
83,83,0
83,83,0
83,83,0
83,83,0
83,83,0
85,83,2
86,83,3
86,83,3
84,83,1
83,84,-1
83,84,-1
84,84,0
84,84,0
84,84,0
84,84,0
83,84,-1
83,84,-1
84,84,0
84,84,0
84,84,0
84,84,0
85,84,1
85,84,1
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
85,85,0
85,85,0
85,85,0
84,84,0
84,84,0
84,84,0
85,84,1
85,84,1
85,84,1
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
84,85,-1
84,85,-1
84,85,-1
85,85,0
85,85,0
85,85,0
85,85,0
84,85,-1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
86,85,1
85,85,0
85,85,0
84,85,-1
84,85,-1
84,85,-1
85,85,0
86,85,1
86,85,1
85,85,0
84,85,-1
84,85,-1
85,85,0
85,85,0
85,85,0
86,85,1
86,85,1
86,85,1
86,85,1
85,85,0
85,85,0
85,85,0
85,85,0
86,86,0
86,86,0
86,85,1
85,85,0
85,85,0
84,85,-1
85,85,0
86,85,1
86,85,1
86,85,1
85,85,0
84,84,0
84,84,0
83,84,-1
83,84,-1
83,84,-1
84,84,0
84,84,0
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
85,84,1
84,84,0
84,84,0
84,85,-1
84,85,-1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
84,85,-1
84,85,-1
85,84,1
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
83,84,-1
84,84,0
84,84,0
84,84,0
84,84,0
85,84,1
85,84,1
84,84,0
84,84,0
83,84,-1
83,84,-1
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
83,84,-1
83,84,-1
83,84,-1
84,84,0
85,84,1
86,84,2
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
83,84,-1
83,84,-1
83,84,-1
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
84,84,0
83,84,-1
83,84,-1
83,84,-1
83,84,-1
84,84,0
84,84,0
83,84,-1
83,84,-1
83,84,-1
83,84,-1
83,84,-1
84,84,0
84,84,0
85,84,1
85,84,1
85,84,1
84,84,0
84,84,0
84,84,0
84,84,0
