VALUE,MEDIAN,DIFF
97,97,0
122,115,7
128,116,12
121,117,4
115,118,-3
116,118,-2
121,118,3
122,118,4
119,119,0
117,119,-2
118,119,-1
121,118,3
121,118,3
118,118,0
117,118,-1
118,118,0
120,118,2
120,118,2
118,118,0
117,118,-1
118,118,0
118,118,0
117,118,-1
116,118,-2
117,118,-1
118,118,0
119,118,1
117,118,-1
116,118,-2
117,118,-1
118,118,0
119,118,1
119,118,1
118,118,0
118,118,0
118,118,0
117,118,-1
117,118,-1
117,118,-1
118,118,0
119,118,1
118,118,0
117,118,-1
116,118,-2
118,118,0
119,118,1
119,118,1
118,118,0
118,118,0
118,118,0
118,118,0
118,118,0
117,118,-1
118,118,0
118,118,0
118,118,0
117,118,-1
116,118,-2
116,118,-2
117,118,-1
118,118,0
118,118,0
118,118,0
119,118,1
119,118,1
119,118,1
119,118,1
118,118,0
118,118,0
118,118,0
117,118,-1
117,118,-1
117,118,-1
117,118,-1
118,117,1
118,117,1
118,117,1
118,117,1
117,117,0
117,117,0
116,117,-1
115,117,-2
116,117,-1
117,117,0
118,117,1
118,117,1
117,117,0
117,117,0
116,117,-1
116,117,-1
116,117,-1
117,117,0
118,117,1
118,117,1
118,117,1
117,117,0
116,117,-1
116,116,0
116,117,-1
117,117,0
117,117,0
117,117,0
117,116,1
116,116,0
116,116,0
116,116,0
116,116,0
117,116,1
117,116,1
116,116,0
116,116,0
116,116,0
116,116,0
116,116,0
116,116,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
115,115,0
116,115,1
116,115,1
115,115,0
115,115,0
114,115,-1
115,114,1
114,114,0
113,114,-1
113,114,-1
113,114,-1
114,114,0
114,114,0
114,113,1
113,113,0
113,113,0
