VALUE,MEDIAN,DIFF
51,51,0
64,61,3
66,61,5
63,63,0
61,63,-2
64,64,0
68,64,4
68,64,4
64,65,-1
61,66,-5
63,66,-3
66,66,0
67,66,1
66,66,0
65,66,-1
66,66,0
67,66,1
68,66,2
66,66,0
66,66,0
67,67,0
69,67,2
68,67,1
66,67,-1
65,67,-2
66,67,-1
68,67,1
68,67,1
67,67,0
67,67,0
68,68,0
69,67,2
68,67,1
67,67,0
66,67,-1
66,67,-1
67,67,0
68,67,1
68,67,1
68,66,2
67,66,1
65,66,-1
64,66,-2
64,66,-2
64,66,-2
65,66,-1
66,66,0
66,66,0
66,66,0
66,65,1
66,65,1
66,66,0
65,66,-1
65,66,-1
66,66,0
66,66,0
65,66,-1
64,66,-2
65,66,-1
66,66,0
67,66,1
67,66,1
66,66,0
67,66,1
68,66,2
68,66,2
67,66,1
66,66,0
65,66,-1
66,66,0
66,66,0
66,66,0
66,66,0
66,66,0
67,66,1
68,66,2
67,66,1
66,67,-1
66,67,-1
66,67,-1
67,68,-1
68,68,0
68,68,0
68,68,0
68,68,0
68,68,0
68,68,0
69,68,1
70,68,2
70,69,1
70,69,1
70,69,1
70,69,1
70,69,1
70,69,1
69,69,0
68,69,-1
68,69,-1
69,69,0
69,69,0
69,69,0
69,69,0
69,69,0
68,69,-1
68,68,0
67,68,-1
68,68,0
69,68,1
69,68,1
69,68,1
67,68,-1
67,68,-1
67,68,-1
68,68,0
69,68,1
68,68,0
68,68,0
67,67,0
67,67,0
66,67,-1
66,67,-1
67,67,0
68,67,1
68,67,1
68,67,1
67,67,0
66,67,-1
66,67,-1
67,67,0
66,67,-1
66,67,-1
66,67,-1
67,67,0
67,67,0
67,67,0
67,67,0
68,67,1
68,68,0
69,68,1
69,68,1
69,68,1
69,69,0
69,69,0
68,69,-1
67,69,-2
68,69,-1
69,69,0
70,69,1
70,69,1
69,69,0
69,69,0
69,69,0
70,69,1
70,69,1
70,69,1
70,69,1
70,69,1
69,69,0
69,69,0
68,69,-1
68,69,-1
69,69,0
69,69,0
68,69,-1
68,68,0
69,68,1
70,68,2
69,68,1
68,68,0
68,68,0
68,68,0
67,68,-1
67,67,0
66,67,-1
66,67,-1
67,67,0
68,67,1
67,67,0
65,67,-2
64,67,-3
65,67,-2
67,67,0
68,67,1
67,67,0
67,67,0
67,67,0
67,66,1
68,66,2
67,66,1
66,66,0
66,66,0
66,66,0
66,66,0
65,66,-1
65,66,-1
65,66,-1
66,66,0
66,66,0
65,66,-1
65,66,-1
65,66,-1
66,66,0
67,66,1
67,66,1
66,66,0
66,66,0
66,66,0
66,66,0
65,66,-1
65,66,-1
65,66,-1
66,66,0
66,66,0
66,66,0
66,66,0
67,66,1
68,66,2
68,65,3
66,66,0
64,66,-2
63,66,-3
64,65,-1
65,65,0
66,65,1
65,65,0
65,65,0
65,65,0
66,65,1
65,65,0
65,65,0
64,65,-1
65,65,0
65,65,0
65,65,0
65,65,0
65,65,0
66,65,1
66,65,1
65,65,0
64,65,-1
64,66,-2
65,66,-1
68,67,1
69,68,1
68,68,0
67,68,-1
68,68,0
68,68,0
69,68,1
69,68,1
68,68,0
68,68,0
68,68,0
68,68,0
68,68,0
68,68,0
69,68,1
69,69,0
68,69,-1
68,69,-1
68,69,-1
69,69,0
69,69,0
69,69,0
70,69,1
70,70,0
71,70,1
70,70,0
70,70,0
69,70,-1
70,70,0
71,70,1
72,70,2
71,70,1
70,70,0
70,70,0
70,70,0
71,70,1
71,70,1
71,70,1
70,70,0
70,70,0
70,70,0
70,70,0
70,70,0
70,70,0
69,70,-1
69,70,-1
70,70,0
71,70,1
71,70,1
70,70,0
69,70,-1
69,70,-1
69,70,-1
68,70,-2
68,70,-2
68,71,-3
69,71,-2
71,71,0
73,71,2
73,71,2
72,71,1
71,71,0
71,71,0
71,71,0
72,71,1
73,72,1
73,72,1
73,72,1
73,72,1
71,72,-1
70,72,-2
71,72,-1
71,72,-1
