VALUE,MEDIAN,DIFF
32,32,0
40,38,2
42,39,3
39,39,0
38,39,-1
39,39,0
40,39,1
40,39,1
39,39,0
39,39,0
40,39,1
41,39,2
41,39,2
39,40,-1
39,40,-1
39,40,-1
40,39,1
40,39,1
39,39,0
39,39,0
40,39,1
41,39,2
40,39,1
39,39,0
38,39,-1
38,39,-1
39,39,0
39,39,0
39,39,0
39,39,0
39,39,0
39,39,0
39,39,0
38,39,-1
39,39,0
40,39,1
40,39,1
40,39,1
40,40,0
39,40,-1
39,40,-1
39,40,-1
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
39,40,-1
39,40,-1
40,40,0
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
39,40,-1
39,40,-1
39,40,-1
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
39,40,-1
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
39,41,-2
39,41,-2
40,41,-1
41,41,0
41,41,0
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
41,40,1
41,40,1
40,40,0
39,40,-1
39,40,-1
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
39,40,-1
40,40,0
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
41,40,1
41,40,1
41,40,1
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
40,40,0
39,40,-1
39,40,-1
40,40,0
40,40,0
41,40,1
41,40,1
41,40,1
40,40,0
40,40,0
39,40,-1
39,40,-1
40,40,0
41,40,1
41,40,1
40,40,0
39,40,-1
39,39,0
39,39,0
40,39,1
40,40,0
40,40,0
39,39,0
38,39,-1
38,39,-1
38,39,-1
39,39,0
40,39,1
40,39,1
40,39,1
39,39,0
38,39,-1
38,39,-1
39,39,0
40,39,1
39,39,0
39,39,0
39,39,0
39,39,0
39,39,0
39,39,0
39,39,0
38,39,-1
39,39,0
39,39,0
39,39,0
39,39,0
38,39,-1
38,39,-1
39,39,0
39,39,0
40,39,1
40,39,1
40,39,1
39,39,0
39,39,0
39,40,-1
40,40,0
40,40,0
40,40,0
40,40,0
39,40,-1
39,40,-1
40,40,0
40,40,0
41,40,1
42,40,2
41,40,1
41,41,0
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
40,41,-1
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,42,-1
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
42,42,0
41,42,-1
41,42,-1
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
42,41,1
41,41,0
42,41,1
42,42,0
41,42,-1
41,42,-1
41,42,-1
42,42,0
42,41,1
42,41,1
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
40,41,-1
40,41,-1
41,41,0
41,41,0
40,41,-1
40,41,-1
40,40,0
40,40,0
41,40,1
41,40,1
41,41,0
41,41,0
41,41,0
41,40,1
40,40,0
40,40,0
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
40,41,-1
40,41,-1
40,41,-1
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
40,41,-1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
42,41,1
42,41,1
42,41,1
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
41,41,0
