VALUE,MEDIAN,DIFF
86,86,0
105,96,9
109,96,13
104,99,5
99,99,0
99,99,0
100,99,1
99,99,0
96,99,-3
96,99,-3
99,99,0
101,99,2
100,99,1
97,99,-2
96,99,-3
97,99,-2
99,99,0
99,99,0
99,99,0
100,99,1
101,99,2
100,99,1
97,97,0
95,97,-2
96,98,-2
99,99,0
101,99,2
99,99,0
97,98,-1
95,97,-2
95,97,-2
96,97,-1
96,97,-1
98,97,1
99,98,1
100,98,2
99,98,1
96,97,-1
95,97,-2
96,97,-1
97,97,0
98,98,0
98,98,0
99,98,1
99,97,2
98,97,1
95,97,-2
94,97,-3
95,97,-2
97,97,0
99,97,2
99,97,2
97,97,0
95,95,0
94,95,-1
93,95,-2
93,95,-2
95,95,0
97,95,2
98,95,3
97,95,2
95,95,0
92,95,-3
92,94,-2
93,94,-1
94,95,-1
96,95,1
97,96,1
97,95,2
96,95,1
94,94,0
92,94,-2
92,94,-2
94,94,0
96,95,1
97,95,2
96,95,1
95,94,1
93,94,-1
92,94,-2
92,94,-2
93,94,-1
95,94,1
96,95,1
95,95,0
93,95,-2
93,94,-1
93,94,-1
94,94,0
94,95,-1
95,95,0
96,95,1
97,95,2
97,95,2
95,95,0
93,95,-2
94,95,-1
95,95,0
96,95,1
96,95,1
95,95,0
95,95,0
94,94,0
93,94,-1
92,94,-2
92,94,-2
94,94,0
95,94,1
95,94,1
94,94,0
93,94,-1
92,93,-1
92,93,-1
93,93,0
95,94,1
97,94,3
98,94,4
96,93,3
93,93,0
91,93,-2
90,92,-2
92,93,-1
94,93,1
95,94,1
94,94,0
92,93,-1
91,92,-1
89,92,-3
89,92,-3
91,92,-1
94,92,2
96,94,2
96,94,2
94,92,2
92,92,0
91,92,-1
91,92,-1
92,92,0
94,93,1
95,94,1
96,94,2
94,93,1
92,93,-1
90,92,-2
90,92,-2
92,93,-1
93,93,0
94,94,0
94,93,1
94,93,1
93,93,0
92,92,0
91,92,-1
92,93,-1
94,93,1
95,93,2
95,93,2
93,93,0
91,93,-2
90,92,-2
91,92,-1
92,93,-1
93,93,0
94,93,1
94,93,1
93,92,1
92,92,0
91,92,-1
92,92,0
94,92,2
94,92,2
93,93,0
92,92,0
91,92,-1
91,92,-1
91,92,-1
90,92,-2
92,92,0
95,92,3
97,92,5
96,92,4
92,91,1
88,91,-3
88,91,-3
91,92,-1
94,92,2
94,92,2
92,92,0
91,92,-1
90,92,-2
90,92,-2
91,92,-1
92,92,0
94,92,2
96,93,3
96,93,3
94,93,1
92,93,-1
92,93,-1
92,93,-1
93,93,0
94,94,0
95,94,1
96,93,3
95,93,2
93,93,0
92,93,-1
91,93,-2
93,93,0
94,93,1
94,93,1
93,93,0
93,93,0
92,93,-1
91,93,-2
91,93,-2
92,93,-1
94,93,1
96,93,3
96,93,3
95,93,2
93,93,0
92,93,-1
92,93,-1
93,93,0
94,93,1
94,93,1
94,93,1
93,93,0
91,92,-1
90,92,-2
89,92,-3
90,92,-2
92,92,0
93,92,1
93,92,1
92,92,0
91,92,-1
90,91,-1
90,91,-1
91,92,-1
93,92,1
95,92,3
96,92,4
95,92,3
92,92,0
90,92,-2
89,92,-3
90,92,-2
92,92,0
94,92,2
95,92,3
95,92,3
93,92,1
90,92,-2
89,91,-2
89,92,-3
91,92,-1
92,92,0
93,92,1
93,92,1
92,92,0
91,92,-1
90,91,-1
90,91,-1
92,92,0
94,92,2
96,92,4
95,92,3
93,92,1
90,92,-2
88,91,-3
88,91,-3
90,92,-2
92,92,0
95,93,2
95,93,2
94,92,2
91,91,0
89,91,-2
88,91,-3
90,92,-2
93,92,1
95,93,2
95,93,2
93,93,0
91,93,-2
89,92,-3
90,92,-2
92,93,-1
94,93,1
96,93,3
96,94,2
95,93,2
93,93,0
91,93,-2
90,93,-3
92,93,-1
94,94,0
95,94,1
96,94,2
95,93,2
93,93,0
92,93,-1
92,92,0
93,93,0
94,93,1
95,94,1
94,94,0
92,93,-1
90,93,-3
89,93,-4
90,93,-3
92,93,-1
94,93,1
95,94,1
96,94,2
95,94,1
93,93,0
91,93,-2
91,93,-2
93,93,0
95,94,1
97,94,3
97,94,3
96,94,2
94,93,1
92,93,-1
92,93,-1
92,93,-1
93,94,-1
94,94,0
95,94,1
94,94,0
92,94,-2
91,93,-2
90,92,-2
92,92,0
94,93,1
97,94,3
98,94,4
97,93,4
95,92,3
92,92,0
91,92,-1
90,92,-2
92,93,-1
94,93,1
94,93,1
93,92,1
91,92,-1
90,92,-2
90,92,-2
92,92,0
94,93,1
94,93,1
93,93,0
91,93,-2
90,92,-2
91,92,-1
93,92,1
94,92,2
94,93,1
94,93,1
93,93,0
92,93,-1
91,93,-2
90,93,-3
90,93,-3
91,93,-2
93,93,0
95,93,2
96,93,3
95,93,2
94,93,1
93,93,0
92,94,-2
93,94,-1
94,94,0
95,94,1
96,95,1
96,95,1
94,94,0
92,94,-2
92,94,-2
94,94,0
97,95,2
98,95,3
98,95,3
97,95,2
95,94,1
93,94,-1
93,94,-1
94,94,0
95,95,0
95,95,0
95,95,0
94,95,-1
93,95,-2
93,94,-1
93,94,-1
94,94,0
96,95,1
98,95,3
99,95,4
98,95,3
95,95,0
92,95,-3
91,95,-4
93,95,-2
96,95,1
98,95,3
98,95,3
97,95,2
95,95,0
93,95,-2
92,95,-3
92,95,-3
94,95,-1
95,95,0
97,95,2
96,95,1
95,95,0
94,95,-1
94,95,-1
95,95,0
97,95,2
99,96,3
99,96,3
97,97,0
95,96,-1
94,96,-2
95,96,-1
96,96,0
97,97,0
98,97,1
100,97,3
100,97,3
98,97,1
95,96,-1
93,96,-3
94,97,-3
96,97,-1
98,97,1
99,98,1
99,97,2
97,97,0
95,97,-2
94,96,-2
95,96,-1
97,96,1
99,96,3
100,97,3
99,96,3
97,96,1
94,95,-1
93,95,-2
93,95,-2
94,95,-1
95,96,-1
96,96,0
97,96,1
96,96,0
95,95,0
94,95,-1
93,95,-2
95,96,-1
97,96,1
99,96,3
100,96,4
98,96,2
96,96,0
95,96,-1
94,96,-2
96,97,-1
98,97,1
100,98,2
101,98,3
99,98,1
96,97,-1
95,96,-1
95,97,-2
97,97,0
99,98,1
100,98,2
99,98,1
98,97,1
96,97,-1
95,97,-2
95,97,-2
97,97,0
99,97,2
99,98,1
99,97,2
97,97,0
95,97,-2
94,96,-2
95,96,-1
97,96,1
99,97,2
100,97,3
99,96,3
96,96,0
94,96,-2
92,95,-3
93,95,-2
94,96,-2
96,96,0
97,96,1
97,96,1
96,96,0
94,96,-2
93,95,-2
94,95,-1
95,96,-1
98,96,2
99,96,3
99,96,3
98,96,2
96,96,0
95,95,0
95,96,-1
95,96,-1
97,97,0
98,97,1
98,97,1
96,97,-1
95,97,-2
94,97,-3
95,97,-2
97,97,0
99,97,2
100,98,2
100,98,2
99,98,1
97,97,0
96,97,-1
97,97,0
99,98,1
101,99,2
103,99,4
102,99,3
100,99,1
97,98,-1
95,97,-2
94,98,-4
96,98,-2
98,99,-1
100,99,1
101,99,2
99,99,0
96,99,-3
94,99,-5
96,99,-3
98,99,-1
101,100,1
103,100,3
103,100,3
103,100,3
101,99,2
100,99,1
99,99,0
99,99,0
100,100,0
101,100,1
100,100,0
98,100,-2
97,99,-2
96,99,-3
96,99,-3
97,99,-2
99,99,0
100,100,0
101,100,1
101,100,1
99,99,0
98,99,-1
98,100,-2
100,100,0
102,100,2
103,100,3
103,100,3
102,100,2
100,100,0
98,100,-2
98,100,-2
100,100,0
102,100,2
103,102,1
102,102,0
100,100,0
98,100,-2
97,100,-3
98,100,-2
100,100,0
102,100,2
103,102,1
103,102,1
102,102,0
99,102,-3
97,102,-5
98,102,-4
100,102,-2
102,102,0
103,102,1
103,103,0
104,102,2
104,102,2
102,102,0
101,102,-1
101,102,-1
104,102,2
107,102,5
107,102,5
103,101,2
98,101,-3
96,101,-5
97,101,-4
100,101,-1
102,101,1
101,102,-1
101,101,0
100,101,-1
100,100,0
100,100,0
102,101,1
104,101,3
105,101,4
105,102,3
102,102,0
100,102,-2
99,102,-3
100,102,-2
101,102,-1
102,102,0
103,102,1
104,102,2
104,102,2
102,102,0
99,101,-2
97,102,-5
99,102,-3
102,102,0
104,102,2
105,102,3
104,102,2
101,102,-1
100,102,-2
100,101,-1
102,102,0
104,102,2
105,102,3
105,102,3
102,102,0
100,102,-2
98,102,-4
99,102,-3
100,102,-2
102,102,0
103,102,1
104,102,2
103,102,1
102,102,0
100,100,0
100,100,0
100,101,-1
102,102,0
104,102,2
103,102,1
102,102,0
100,102,-2
99,101,-2
99,100,-1
100,101,-1
101,102,-1
103,102,1
104,102,2
104,102,2
102,102,0
100,102,-2
99,102,-3
100,102,-2
102,102,0
104,103,1
104,103,1
103,102,1
102,102,0
101,102,-1
102,102,0
103,102,1
