VALUE,MEDIAN,DIFF
49,49,0
60,56,4
62,56,6
59,56,3
56,56,0
57,56,1
59,56,3
59,56,3
58,56,2
56,56,0
56,57,-1
57,57,0
57,57,0
56,57,-1
55,57,-2
54,57,-3
54,56,-2
54,56,-2
55,56,-1
57,56,1
59,56,3
60,56,4
59,56,3
57,56,1
56,56,0
55,56,-1
54,56,-2
55,56,-1
56,57,-1
56,57,-1
56,57,-1
56,57,-1
56,57,-1
58,57,1
60,57,3
61,57,4
60,58,2
59,58,1
59,59,0
60,59,1
61,59,2
59,59,0
57,59,-2
56,59,-3
57,59,-2
58,59,-1
59,59,0
59,59,0
59,58,1
60,58,2
59,58,1
57,57,0
56,57,-1
57,57,0
58,57,1
59,57,2
58,56,2
56,56,0
55,56,-1
56,56,0
56,56,0
56,56,0
55,56,-1
55,56,-1
56,56,0
56,56,0
55,56,-1
53,56,-3
53,56,-3
54,56,-2
55,56,-1
56,56,0
56,56,0
55,56,-1
56,56,0
56,56,0
57,56,1
56,56,0
57,56,1
57,56,1
57,56,1
57,56,1
57,56,1
56,56,0
56,56,0
56,56,0
55,56,-1
55,57,-2
56,57,-1
58,57,1
58,57,1
57,57,0
54,57,-3
54,58,-4
56,58,-2
59,59,0
61,59,2
61,59,2
60,59,1
59,59,0
59,59,0
60,59,1
60,59,1
60,59,1
60,59,1
59,59,0
58,59,-1
57,59,-2
56,59,-3
57,59,-2
59,59,0
60,59,1
59,58,1
57,58,-1
58,58,0
60,58,2
62,58,4
62,58,4
58,58,0
55,58,-3
53,58,-5
54,58,-4
57,58,-1
58,58,0
59,58,1
58,58,0
58,58,0
59,58,1
59,58,1
59,58,1
58,58,0
58,58,0
59,59,0
59,59,0
59,58,1
58,58,0
57,58,-1
57,58,-1
58,58,0
59,58,1
60,59,1
59,59,0
58,59,-1
57,59,-2
57,59,-2
58,59,-1
59,59,0
60,59,1
61,59,2
60,59,1
60,59,1
59,59,0
59,60,-1
59,60,-1
59,60,-1
59,60,-1
60,61,-1
61,61,0
63,60,3
63,61,2
63,61,2
62,61,1
62,61,1
62,62,0
61,62,-1
61,62,-1
60,62,-2
60,62,-2
61,62,-1
62,62,0
62,62,0
63,62,1
64,62,2
65,62,3
65,62,3
62,62,0
60,62,-2
59,62,-3
60,62,-2
62,62,0
63,62,1
63,62,1
62,61,1
61,61,0
60,61,-1
60,61,-1
60,61,-1
62,61,1
62,61,1
61,61,0
60,61,-1
60,61,-1
61,61,0
62,61,1
62,62,0
61,62,-1
60,62,-2
61,62,-1
63,63,0
64,63,1
64,63,1
64,63,1
65,63,2
65,63,2
65,63,2
65,63,2
64,63,1
63,63,0
62,63,-1
62,63,-1
62,63,-1
63,63,0
63,62,1
62,62,0
61,62,-1
62,62,0
63,62,1
63,62,1
61,62,-1
58,62,-4
58,62,-4
60,62,-2
63,62,1
64,62,2
63,62,1
63,63,0
63,62,1
62,61,1
61,61,0
59,61,-2
59,62,-3
61,62,-1
63,62,1
64,62,2
63,62,1
61,61,0
61,61,0
61,61,0
61,61,0
62,62,0
62,62,0
63,62,1
62,62,0
61,62,-1
59,61,-2
60,61,-1
62,61,1
64,62,2
65,62,3
63,62,1
62,62,0
61,62,-1
60,61,-1
60,61,-1
59,62,-3
60,62,-2
62,62,0
63,62,1
64,62,2
62,62,0
61,62,-1
60,62,-2
61,63,-2
62,63,-1
64,63,1
65,63,2
66,63,3
66,63,3
65,63,2
64,63,1
63,63,0
63,63,0
63,63,0
63,63,0
63,63,0
63,63,0
62,63,-1
62,63,-1
62,62,0
62,62,0
63,62,1
63,62,1
62,62,0
62,62,0
62,62,0
62,62,0
62,62,0
62,62,0
61,62,-1
61,62,-1
61,62,-1
62,62,0
63,62,1
63,62,1
62,62,0
61,62,-1
61,62,-1
61,62,-1
62,62,0
63,62,1
63,62,1
63,62,1
64,62,2
64,62,2
64,62,2
63,62,1
62,62,0
62,63,-1
61,63,-2
61,63,-2
60,62,-2
60,62,-2
61,62,-1
62,62,0
64,62,2
64,62,2
64,62,2
63,62,1
61,62,-1
61,62,-1
62,62,0
63,62,1
63,62,1
63,62,1
62,62,0
61,62,-1
61,62,-1
62,62,0
62,62,0
62,62,0
62,62,0
62,62,0
63,62,1
63,62,1
63,62,1
61,62,-1
60,62,-2
60,62,-2
62,62,0
63,62,1
63,63,0
62,63,-1
61,63,-2
61,62,-1
62,62,0
63,62,1
64,62,2
63,62,1
63,63,0
63,63,0
63,63,0
62,63,-1
62,63,-1
61,63,-2
62,63,-1
62,63,-1
63,63,0
63,62,1
63,62,1
63,62,1
63,62,1
63,62,1
62,62,0
60,62,-2
59,63,-4
60,63,-3
60,63,-3
61,63,-2
62,63,-1
62,63,-1
63,63,0
63,63,0
63,63,0
63,63,0
63,63,0
63,63,0
64,63,1
64,63,1
65,63,2
65,63,2
65,63,2
65,63,2
64,63,1
63,63,0
63,63,0
62,63,-1
61,63,-2
61,63,-2
62,63,-1
62,63,-1
63,63,0
63,63,0
63,63,0
63,63,0
64,63,1
64,63,1
63,63,0
63,63,0
63,63,0
63,63,0
63,63,0
63,63,0
62,63,-1
62,63,-1
62,63,-1
63,63,0
64,63,1
65,63,2
66,63,3
65,63,2
64,63,1
63,63,0
62,63,-1
63,63,0
64,63,1
65,63,2
65,63,2
64,63,1
63,63,0
62,63,-1
62,63,-1
63,63,0
63,63,0
63,63,0
63,63,0
64,63,1
64,63,1
64,63,1
64,63,1
64,63,1
63,63,0
63,63,0
63,63,0
63,63,0
62,63,-1
61,63,-2
60,63,-3
60,63,-3
61,63,-2
61,63,-2
62,63,-1
62,63,-1
63,63,0
64,63,1
64,63,1
64,63,1
63,63,0
63,63,0
63,63,0
63,63,0
64,64,0
64,64,0
65,64,1
65,64,1
64,63,1
62,63,-1
62,63,-1
62,63,-1
64,64,0
65,64,1
64,64,0
62,64,-2
60,64,-4
60,64,-4
62,64,-2
63,64,-1
64,64,0
64,64,0
64,64,0
65,64,1
66,64,2
67,64,3
66,64,2
66,64,2
66,64,2
66,65,1
65,65,0
64,65,-1
63,65,-2
62,64,-2
62,64,-2
62,64,-2
64,64,0
65,64,1
65,64,1
63,64,-1
62,64,-2
61,64,-3
63,64,-1
65,64,1
66,64,2
66,64,2
65,64,1
64,63,1
64,63,1
64,63,1
64,63,1
63,63,0
63,63,0
62,63,-1
62,63,-1
62,63,-1
63,63,0
63,63,0
64,63,1
63,63,0
62,63,-1
62,63,-1
64,63,1
65,63,2
64,63,1
62,63,-1
61,63,-2
61,63,-2
62,63,-1
63,64,-1
63,64,-1
63,64,-1
64,64,0
64,64,0
64,64,0
64,64,0
64,64,0
64,64,0
64,64,0
63,64,-1
63,64,-1
64,64,0
65,64,1
65,64,1
63,64,-1
62,64,-2
62,64,-2
64,64,0
65,64,1
65,64,1
63,64,-1
62,64,-2
63,64,-1
65,64,1
67,64,3
67,65,2
65,65,0
64,65,-1
63,64,-1
62,64,-2
63,64,-1
