VALUE,MEDIAN,DIFF
41,41,0
53,49,4
56,50,6
52,50,2
49,50,-1
50,50,0
52,51,1
52,51,1
51,51,0
50,51,-1
51,51,0
52,51,1
51,51,0
49,51,-2
49,51,-2
51,51,0
51,51,0
50,50,0
49,50,-1
50,50,0
52,50,2
53,50,3
51,50,1
48,50,-2
47,50,-3
49,50,-1
50,50,0
51,50,1
50,50,0
50,50,0
51,50,1
52,50,2
51,50,1
50,50,0
50,50,0
50,50,0
49,50,-1
48,50,-2
47,50,-3
47,49,-2
48,49,-1
49,49,0
49,49,0
49,49,0
51,49,2
52,49,3
50,49,1
48,49,-1
46,49,-3
47,49,-2
48,49,-1
50,49,1
50,49,1
50,49,1
50,49,1
50,49,1
49,49,0
48,49,-1
49,49,0
50,49,1
49,50,-1
48,50,-2
48,50,-2
49,49,0
51,49,2
51,49,2
50,49,1
49,49,0
49,49,0
51,49,2
51,49,2
50,49,1
48,49,-1
48,49,-1
48,49,-1
48,48,0
46,48,-2
46,48,-2
48,48,0
50,48,2
51,48,3
49,48,1
47,48,-1
46,48,-2
47,48,-1
49,48,1
50,49,1
50,49,1
49,49,0
48,49,-1
48,48,0
48,48,0
48,48,0
49,49,0
50,49,1
50,49,1
50,48,2
48,48,0
47,48,-1
47,48,-1
48,48,0
50,48,2
51,49,2
49,49,0
47,49,-2
45,48,-3
45,48,-3
47,48,-1
48,48,0
49,48,1
49,48,1
49,48,1
49,48,1
49,48,1
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
49,48,1
49,48,1
48,48,0
47,48,-1
47,48,-1
47,48,-1
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
48,48,0
49,48,1
48,48,0
48,48,0
47,48,-1
47,48,-1
48,48,0
50,48,2
51,48,3
50,48,2
48,49,-1
47,49,-2
47,49,-2
48,49,-1
49,50,-1
50,50,0
50,50,0
50,50,0
49,50,-1
49,50,-1
50,50,0
51,50,1
52,51,1
52,51,1
51,51,0
51,51,0
51,51,0
52,51,1
52,51,1
51,51,0
50,51,-1
51,51,0
52,51,1
53,51,2
53,52,1
53,52,1
52,52,0
51,52,-1
50,52,-2
50,52,-2
51,52,-1
52,52,0
53,52,1
53,52,1
52,51,1
52,51,1
51,51,0
51,51,0
51,51,0
51,52,-1
51,52,-1
52,52,0
52,51,1
51,51,0
51,51,0
51,51,0
52,51,1
53,51,2
52,51,1
52,52,0
51,52,-1
51,52,-1
51,52,-1
51,52,-1
51,52,-1
52,52,0
52,52,0
52,51,1
52,51,1
52,51,1
52,51,1
52,51,1
51,52,-1
50,52,-2
50,52,-2
50,51,-1
51,51,0
51,51,0
51,51,0
52,51,1
52,51,1
52,51,1
51,51,0
51,51,0
51,51,0
52,51,1
52,51,1
