VALUE,MEDIAN,DIFF
79,79,0
96,91,5
100,91,9
95,93,2
91,93,-2
93,93,0
96,93,3
96,93,3
93,93,0
91,93,-2
93,93,0
95,93,2
95,93,2
93,93,0
92,93,-1
93,93,0
95,93,2
94,93,1
93,93,0
92,93,-1
93,93,0
93,93,0
93,92,1
92,92,0
92,92,0
93,92,1
92,92,0
91,92,-1
91,92,-1
91,91,0
92,91,1
92,91,1
91,91,0
90,91,-1
90,91,-1
91,91,0
91,91,0
90,91,-1
91,91,0
91,90,1
90,90,0
89,90,-1
89,90,-1
89,90,-1
91,90,1
91,90,1
90,90,0
89,90,-1
89,90,-1
90,90,0
90,90,0
89,90,-1
89,90,-1
90,90,0
91,90,1
91,90,1
90,90,0
89,90,-1
89,90,-1
90,90,0
90,90,0
90,90,0
89,90,-1
90,90,0
90,89,1
89,89,0
88,89,-1
88,89,-1
89,89,0
90,89,1
90,89,1
89,89,0
89,89,0
89,89,0
89,89,0
89,89,0
89,89,0
89,89,0
90,90,0
90,90,0
90,89,1
89,89,0
89,89,0
90,89,1
90,89,1
90,89,1
90,89,1
90,89,1
90,89,1
89,89,0
89,89,0
88,89,-1
88,89,-1
89,88,1
89,88,1
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
89,88,1
89,88,1
89,88,1
88,88,0
88,88,0
88,88,0
87,88,-1
87,88,-1
88,88,0
89,88,1
89,88,1
89,88,1
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
89,88,1
89,89,0
88,89,-1
88,89,-1
88,89,-1
88,89,-1
89,89,0
89,89,0
89,89,0
89,89,0
90,88,2
90,88,2
89,88,1
89,88,1
88,89,-1
88,89,-1
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
89,88,1
89,88,1
88,88,0
88,88,0
88,88,0
88,88,0
88,88,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
86,87,-1
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
86,87,-1
86,87,-1
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
86,87,-1
86,87,-1
87,87,0
88,87,1
88,87,1
87,87,0
86,87,-1
85,86,-1
85,86,-1
86,86,0
87,86,1
88,86,2
87,86,1
86,86,0
86,86,0
87,86,1
86,86,0
86,86,0
86,86,0
86,87,-1
87,87,0
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
87,86,1
86,86,0
85,86,-1
84,86,-2
85,86,-1
85,86,-1
86,86,0
86,86,0
86,86,0
86,86,0
85,85,0
85,85,0
85,85,0
85,85,0
86,85,1
87,86,1
87,86,1
86,85,1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
86,85,1
86,85,1
86,85,1
85,85,0
85,85,0
84,85,-1
85,85,0
85,85,0
86,85,1
86,85,1
86,85,1
85,85,0
84,85,-1
84,85,-1
85,85,0
85,85,0
86,85,1
85,85,0
85,85,0
86,85,1
86,85,1
86,85,1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
84,85,-1
85,85,0
85,85,0
85,85,0
85,85,0
85,85,0
87,85,2
88,85,3
88,85,3
86,86,0
85,86,-1
85,86,-1
86,86,0
87,86,1
86,86,0
86,86,0
85,86,-1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
87,87,0
87,87,0
87,87,0
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,87,-1
86,87,-1
87,87,0
87,87,0
87,87,0
86,87,-1
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
86,87,-1
86,87,-1
87,87,0
88,87,1
87,87,0
87,87,0
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
88,87,1
88,87,1
88,87,1
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
88,87,1
88,87,1
87,87,0
87,87,0
86,87,-1
87,87,0
88,87,1
88,87,1
88,87,1
87,86,1
86,86,0
86,86,0
85,86,-1
85,86,-1
85,86,-1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
86,86,0
86,86,0
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
87,87,0
87,87,0
87,87,0
87,87,0
86,87,-1
86,86,0
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
87,86,1
87,86,1
86,86,0
86,86,0
85,86,-1
85,86,-1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
85,86,-1
85,86,-1
85,86,-1
86,86,0
87,86,1
88,86,2
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
85,86,-1
85,86,-1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
85,86,-1
85,86,-1
85,86,-1
85,86,-1
86,86,0
86,86,0
85,86,-1
85,86,-1
85,86,-1
85,86,-1
85,86,-1
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
86,86,0
85,86,-1
85,86,-1
86,86,0
86,86,0
86,86,0
85,86,-1
85,86,-1
85,86,-1
85,86,-1
86,86,0
86,86,0
87,86,1
87,86,1
87,86,1
87,86,1
86,86,0
86,86,0
86,86,0
87,87,0
88,87,1
88,87,1
88,87,1
87,87,0
86,86,0
85,86,-1
85,86,-1
86,86,0
87,87,0
87,87,0
87,86,1
86,86,0
85,86,-1
85,86,-1
85,86,-1
86,86,0
87,86,1
87,86,1
